date,cmg,tan,flsr,rgse
2014-07-21,-0.00420308239332301,0.0028748272070744374,0.008659412946449452,0.03862660944205998
2014-07-22,0.11838697443545665,0.015527942958835306,0.009061986993259552,-0.02066115702479343
2014-07-23,0.002273519490928022,-0.02164191379378988,-0.01039861335436254,0.0
2014-07-24,-0.0016181105564109233,-0.004808989931141983,0.007801273558330379,0.00843881856540074
2014-07-25,0.02026659308815648,-0.003865561870456613,0.01184840461055936,-0.03347280334728031
2014-07-28,0.006576788040313808,0.002425570929357024,0.02310688416361195,-0.02164502164502169
2014-07-29,-0.005383438217969827,-0.009194462638304146,-0.0021364260970002658,0.022123893805309658
2014-07-30,0.011077217163174558,-0.009035297774467765,0.0029056889876999392,-0.017316017316017285
2014-07-31,-0.013683787406502557,-0.02858563171222217,-0.03766393602732754,-0.017621145374449365
2014-08-01,0.003925672862453711,-0.0205479672595954,-0.017113008760687554,-0.053811659192825156
2014-08-04,0.011612354216628429,0.0012950828176769846,0.017894567433412556,-0.023696682464455
2014-08-05,-0.012108638967719076,0.021727867758720265,0.008235682740508121,0.08252427184466016
2014-08-06,-0.0025344547201642253,0.0035443011856608475,0.0304743638077285,-0.008968609865470878
2014-08-07,-0.0017235854383358395,0.021695273485566657,0.039176830462708034,0.03619909502262453
2014-08-08,-0.003185304408782952,-0.003209913409039533,-0.004987472641556856,-0.03056768558951961
2014-08-11,0.016186301038919604,0.02576172526417797,0.01975521097581545,0.03603603603603611
2014-08-12,-0.006333203249376251,-0.01690411703574979,-0.0014456845871240187,-0.10869565217391308
2014-08-13,0.011016981234697631,0.025300995478459543,0.006225568264079939,0.014634146341463428
2014-08-14,-0.006421154699491005,0.00574984113800836,-0.004172676258992869,-0.004807692307692291
2014-08-15,-0.0016340370621514833,0.006193310657972129,-0.0013003323407070333,-0.004830917874396157
2014-08-18,0.009805691805479189,0.015625060955390513,0.016782348808636494,0.014563106796116498
2014-08-19,-0.005475811379336726,0.01468532980371795,-0.0017073847710215029,0.062200956937799035
2014-08-20,-0.003920308823272878,0.0011487053418097748,0.009549571861484196,-0.1711711711711712
2014-08-21,0.003920983042505988,0.0020650928085874654,-0.0018354510282242442,0.0
2014-08-22,-0.006049297366871098,0.002518820594438642,-0.0033945970323026042,-0.09782608695652173
2014-08-25,-0.0010488544019702228,0.008223068951355161,0.00993478583500984,-0.02409638554216864
2014-08-26,0.011312588893182873,-0.0006797235540316748,-0.0019674956735528104,-0.07407407407407407
2014-08-27,-0.01003083222380452,-0.008388117952366603,-0.014362109871674633,0.03333333333333344
2014-08-28,0.0011963989266419173,-0.01577508429596619,-0.012142828571428566,-0.03870967741935483
2014-08-29,0.0011949677914198098,0.007897850559045905,0.007664468324961149,0.006711409395973256
2014-09-02,0.006262432549475561,-0.0016132737298785171,-0.0038747990815155564,-0.00666666666666671
2014-09-03,-0.004100231222132877,0.012927147508385195,0.032416076506781355,-0.046979865771812124
2014-09-04,0.0006469666453863265,0.017091949661590444,-0.0015350403831961845,0.014084507042253502
2014-09-05,-0.003805751438161642,0.016356866287156935,-0.0011181271369060664,0.0
2014-09-08,0.0006194896269136052,0.0070545026784127884,0.004477403043551265,0.09722222222222232
2014-09-09,-0.012412080519569546,-0.02889651607915178,-0.012397255712533028,0.025316455696202445
2014-09-10,0.002104594335017085,0.018034041359529907,0.0009872919326574525,-0.04938271604938271
2014-09-11,0.0020406265351071706,0.002435887946984794,0.009158827544612835,-0.00649350649350644
2014-09-12,-0.011772898838252721,0.003092553429431266,0.01619653660165321,0.02614379084967311
2014-09-15,-0.013477568067501,-0.04118032209040756,-0.039296524310202474,-0.05095541401273884
2014-09-16,-0.002515764367428952,-0.00045945330350294356,0.011012643335602146,-0.03355704697986572
2014-09-17,-0.00146747475143727,0.010340135866458988,0.014146272056973386,0.01388888888888884
2014-09-18,0.01696163304392928,0.009324593972693362,0.0,-0.020547945205479423
2014-09-19,-0.0003461885801673281,-0.017124878184965664,-0.011438122152654051,-0.020979020979020935
2014-09-22,-0.012031578061930448,-0.030490577627124815,-0.052208337002610294,0.021428571428571352
2014-09-23,-0.002316657606462047,0.0,0.00863483723789904,-0.006993006993006978
2014-09-24,0.015475579359154112,0.018680528351866066,0.010036900369003732,0.021126760563380254
2014-09-25,-0.01702999296736918,-0.029479977578841354,-0.01797461639631759,-0.01379310344827589
2014-09-26,0.01129494609739301,0.009327831964861533,0.011458393368678266,0.006993006993007089
2014-09-29,0.003284020058899939,-0.015402756665757411,-0.006620626649689099,0.04166666666666674
2014-09-30,0.005505814989272828,-0.021660669941291122,-0.02532581569871828,0.14666666666666672
2014-10-01,-0.00654082242967613,-0.030504276184055712,-0.03191002984075442,-0.12209302325581395
2014-10-02,0.0005134575755691984,-0.001268821420822297,0.001883581884846608,0.0066225165562914245
2014-10-03,0.018005633931449605,0.017276519097984666,0.00422992310105208,-0.03289473684210531
2014-10-06,-0.004996286137879946,-0.04470540439306625,-0.02698906480465102,0.006802721088435382
2014-10-07,-0.012382098755962967,-0.012026085238602047,-0.0312650477996641,-0.03378378378378377
2014-10-08,0.014000737608996117,0.013760352754917937,0.029294952972358512,0.034965034965035
2014-10-09,-0.017095657506763784,-0.05716533039826943,-0.09165456008449213,-0.07432432432432434
2014-10-10,-0.007614126510666952,-0.03211524818404632,-0.049035243440069154,-0.10948905109489049
2014-10-13,-0.024482119014924142,-0.04548048134888982,-0.05975433619221271,-0.049180327868852514
2014-10-14,0.018200793508009072,0.014084491534330557,0.02949914985148072,0.06034482758620685
2014-10-15,-0.005820259070510647,0.0026596429850027636,0.02384619230769225,0.0
2014-10-16,-0.00216260154652137,0.04067193384317114,0.018407193147738976,0.05691056910569103
2014-10-17,-0.006594645549231948,0.01642590183111281,-0.018258963145353024,-0.038461538461538436
2014-10-20,0.017624600310280902,0.034828816731059975,0.021416475671613755,-0.04800000000000004
2014-10-21,-0.06964463957292233,0.02773275315423529,0.03641712408344899,0.0
2014-10-22,0.0023701786329390906,-0.029080361642545016,-0.028393931797477623,0.025210084033613356
2014-10-23,0.0016585001668090182,0.011872423066562776,0.02776255707762565,-0.040983606557377095
2014-10-24,0.009475457377049246,-0.0015999226612006812,0.003021130264794669,0.0
2014-10-27,0.02327122564086892,-0.02270296289009255,-0.038093515912358655,-0.02564102564102566
2014-10-28,0.024979751749212742,0.033342410391286714,0.05691655817062902,-0.02631578947368418
2014-10-29,-0.009274585774700306,-0.012694969684592827,-0.021261780737856784,-0.06306306306306309
2014-10-30,-0.0002812990407579097,-0.0010715617555502321,-0.0010684116809116517,-0.10576923076923073
2014-10-31,-0.002626302242346279,0.028425787683016734,0.04991094652088934,-0.12903225806451613
2014-11-03,0.0008307664576803209,-0.0049543601487432865,-0.010016994566485748,-0.012345679012345734
2014-11-04,0.01432973170318963,-0.012840662028342553,-0.02469562639863443,0.0
2014-11-05,-0.00785876675983721,-0.0238915096814315,-0.010726235462040323,-0.012499999999999956
2014-11-06,0.007049546070841961,0.002991484384647025,0.0026662283208753745,0.139240506329114
2014-11-07,0.0029515916905025197,-0.016540112641962756,-0.10849138450629325,0.03333333333333344
2014-11-10,-0.0002619971224785411,-0.013233988018296339,0.03320735666718333,-0.06451612903225812
2014-11-11,0.012005731868332425,-0.004191191032560937,-0.018668148935106932,-0.06896551724137934
2014-11-12,0.011573860842499561,-0.022166216523807458,-0.02745640213938394,0.012345679012345734
2014-11-13,0.009785472337222378,-0.01750350579695703,-0.040935652349263996,-0.024390243902439046
2014-11-14,-0.0014163428997391314,0.02073598332177662,0.01955426788153347,0.0
2014-11-17,-0.017139416550721043,-0.009728252694048534,-0.011136336929827184,0.050000000000000044
2014-11-18,-0.00034934378046336256,0.04969678537193811,0.03149109423376251,0.04761904761904767
2014-11-19,0.0007141439327726928,0.0038533159458269406,-0.012939729335619377,-0.06818181818181823
2014-11-20,0.00648387240793169,0.010967907444326963,0.01249487914789027,0.07317073170731714
2014-11-21,-0.007467996127278664,0.027664789505808862,0.006676067165688915,-0.07954545454545459
2014-11-24,0.0025232154608498814,0.0005279651537706265,0.018086857640146947,-0.024691358024691357
2014-11-25,-0.007035136845032874,-0.007122285301296438,0.007501006711409408,0.05063291139240511
2014-11-26,0.008108104757070356,-0.001328250703023559,0.00960027410657771,0.0
2014-11-28,0.005164982181988131,-0.04948112797480786,-0.05297884830154953,-0.048192771084337394
2014-12-01,-0.004128853893258677,-0.05177728905147261,-0.06229510373555536,-0.07594936708860756
2014-12-02,-0.0012710734076452068,0.019185316794079865,0.014423077553456176,0.06849315068493156
2014-12-03,-0.013287010321062609,0.012742602303248196,0.015079729214981796,-0.07692307692307687
2014-12-04,0.019500284996996964,-0.0031455917348148787,-0.008488922081683281,-0.04166666666666663
2014-12-05,-0.005120659289574947,0.010040057128102964,0.004066759330762615,-0.04347826086956519
2014-12-08,-0.0053589747679839705,-0.030957102933562575,-0.048177318269025715,-0.13636363636363635
2014-12-09,9.131698301723112e-05,0.002930918948182093,0.009182507987345545,-0.03508771929824561
2014-12-10,-0.010729197994660655,-0.0037989264953044444,-0.04416335898439061,-0.036363636363636376
2014-12-11,0.006691953029387632,0.005866799853182725,-0.0006965172974229272,0.1132075471698113
2014-12-12,0.005012252517330618,-0.019830834751908166,-0.021375510655773367,0.016949152542372836
2014-12-15,-0.013441340229146559,-0.018744406666466817,-0.01092115410544059,-0.01666666666666672
2014-12-16,-0.023596314287043785,-0.01667680876006783,-0.0182428708593374,0.03389830508474567
2014-12-17,0.024671681251683175,0.020351535416100575,0.035452223205270306,-0.049180327868852514
2014-12-18,0.009935995935509645,0.018434553393605668,0.06753249433447439,0.2068965517241379
2014-12-19,-0.006375828482336532,0.015133425403677236,-0.003981420127879387,-0.0714285714285714
2014-12-22,0.024930137889245696,-0.00029226550583238975,-0.02642680493952476,-0.09230769230769231
2014-12-23,0.002321614388586246,0.007894908102669351,0.0050182709854014185,0.03389830508474567
2014-12-24,0.005349525384125364,0.008572076155791919,-0.008851633934370495,-0.032786885245901676
2014-12-26,0.007833083387577044,0.011430261865130076,0.015342386780049955,0.0
2014-12-29,0.02157626765057996,-0.015937439174838364,0.0018041948579159417,-0.10169491525423724
2014-12-30,-0.011231617285562878,-0.0091282983329799,0.0022512833071266503,-0.05660377358490565
2014-12-31,-0.0005839643395002536,0.013372806894058842,0.0017969002695417124,-0.040000000000000036
2015-01-02,-0.008926072534717111,-0.003518992719658054,-0.001121053861930621,0.14583333333333326
2015-01-05,-0.01578717809715202,-0.02619181879501642,-0.06105492841874138,-0.10909090909090913
2015-01-06,-0.004957385897774502,-0.01934118396567286,-0.02318912153052255,0.08163265306122458
2015-01-07,0.044974268905037196,0.0003081210505575527,0.021781668580967528,-0.018867924528301883
2015-01-08,0.03706101407165896,0.02341358878698685,0.04502996407185633,0.11538461538461542
2015-01-09,-0.007944513228579697,0.006622396308409995,0.013064404926325768,-0.03448275862068961
2015-01-12,-0.003598090257239228,-0.0077751516693100875,-0.030995451787433237,-0.0714285714285714
2015-01-13,0.003315984207121536,0.019288722154349847,-0.002801844370681983,-0.019230769230769273
2015-01-14,-0.00604992299260565,-0.0005913759722420142,-0.010067900025003684,0.0
2015-01-15,-0.012624286536256801,-0.037869746654475844,-0.05014188860316671,-0.039215686274509776
2015-01-16,0.014740654089044902,0.007995011858294765,0.01394424800796834,0.0
2015-01-20,-0.007495262494450539,-0.021354375811759363,-0.021856556437707453,-0.04081632653061229
2015-01-21,-0.002677908019978581,0.013092180835556189,0.039417522499747726,0.02127659574468077
2015-01-22,0.013567442066925173,0.0040000837875835416,0.01207729410254621,0.0
2015-01-23,0.0003504148902488957,0.017162038303869975,0.015274438411721158,0.0
2015-01-26,0.013647369267756781,0.034950245807834124,0.038316806809666204,0.02083333333333326
2015-01-27,-0.00290280472239135,0.015429614401202496,-0.010187842888288001,-0.04081632653061229
2015-01-28,-0.012948340953347515,-0.03239687163209737,-0.023330283089426307,0.02127659574468077
2015-01-29,0.003567520661350798,0.00859255765384459,-0.007962529087528702,-0.02083333333333337
2015-01-30,-0.006563757728368369,-0.006169107012490627,-0.0009443106481512586,-0.1063829787234043
2015-02-02,0.0038177066619546896,0.031332913057203315,0.07466918714555759,0.0
2015-02-03,0.019760041031675613,0.048438182323449874,0.05892700087950753,-0.11904761904761907
2015-02-04,-0.06967783418192319,-0.0013669943557749198,-0.024501661129568086,0.0
2015-02-05,-0.007529625739644885,0.010676170422554199,-0.0017028097062579128,0.027027027027026973
2015-02-06,-0.01638072236556254,0.003250295515043744,0.0,0.0
2015-02-09,-0.018047601689309745,0.004589576574234311,-0.012153517605393738,-0.02631578947368418
2015-02-10,0.026265055689494776,0.013168561808204693,0.047701249829430026,0.0
2015-02-11,0.00693199675048084,0.003713560757529377,0.004738339416185955,-0.027027027027026973
2015-02-12,0.0009706155328843558,0.01849896184378852,0.013327824482263662,0.11111111111111116
2015-02-13,0.0068627566441104015,0.006486718830075899,-0.011736099220400531,-0.025000000000000022
2015-02-17,-0.005867655339366951,0.00025770410042191827,0.01597049549549534,-0.33333333333333337
2015-02-18,0.00542532609657842,0.002319612416909589,-0.01571944812010162,0.23076923076923084
2015-02-19,-0.0019122967025125837,-0.013113863526602043,-0.008804258804258946,0.28125
2015-02-20,0.0010693485162025507,0.0015632264230336368,0.012600702334228497,0.1707317073170731
2015-02-23,-0.004198838278931749,-0.008324545588100918,0.012647878416972569,0.45833333333333326
2015-02-24,-0.004857204706069207,0.03567680228288794,0.10193396659818621,-0.27142857142857146
2015-02-25,0.011393821484381395,0.004305924905728009,0.07020109560875509,-0.07843137254901966
2015-02-26,-0.007742245744249088,-0.004539770893781214,0.0023915100377263077,-0.04255319148936165
2015-02-27,-0.007936873852528392,0.0007600975239314689,0.018234492160872584,-0.0888888888888889
2015-03-02,0.00885756388539205,0.025569591748547893,0.022761523012552187,0.04878048780487809
2015-03-03,-0.0036222044157244726,0.015058006552365999,-0.006872884849077221,-0.06976744186046513
2015-03-04,-0.006388133454089284,0.0435311541323693,0.008403394437360268,-0.07499999999999996
2015-03-05,0.009530861926844825,0.05150307897471551,0.007516323406596026,0.08108108108108114
2015-03-06,-0.017613979591253992,-0.029476828221170703,-0.0170288517677587,-0.09999999999999998
2015-03-09,0.00252024354412117,-0.01598550173118296,0.007424517283872056,0.05555555555555558
2015-03-10,-0.008480535437843328,-0.01949402927501287,-0.01965280020221427,-0.02631578947368418
2015-03-11,0.009209808614256243,0.010414246268664495,-0.009522218350781486,-0.08108108108108103
2015-03-12,0.014558764333769458,0.010541043216900192,0.022263450459378387,-0.1470588235294118
2015-03-13,0.006145668801466053,-0.008113040813766959,-0.00016503876975682008,-0.06896551724137934
2015-03-16,0.006478769677561891,0.008646883961549445,-0.0062705777647055205,0.03703703703703698
2015-03-17,-0.010134346201579492,0.014828437903786629,0.004483576810302425,0.1071428571428572
2015-03-18,0.0019048050595238397,0.017808343543631366,0.015539725060680354,0.0
2015-03-19,0.010976048125140414,-0.002691908442512214,-0.018394937327038896,-0.032258064516129004
2015-03-20,0.008785521837827215,0.01979313432834351,-0.0006633665118301879,-0.06666666666666665
2015-03-23,0.0010048830931081998,0.0028673336176117115,0.0053103884935408185,-0.0714285714285714
2015-03-24,-0.00950043463713457,0.011436085480779123,0.03202373614976106,0.07692307692307687
2015-03-25,-0.021797604388295366,-0.04261812327631065,-0.03886756238003841,0.0
2015-03-26,-0.01073616576024261,-0.004769344599733993,-0.007821617573639639,-0.0357142857142857
2015-03-27,0.00591961986363887,0.014376974816017851,-0.00016769540703953645,0.0
2015-03-30,-0.01110572537733312,0.009448755483896454,0.01811773162023611,-0.07407407407407407
2015-03-31,-0.007354747177613863,-0.009806051771546365,-0.014829428486232143,0.08000000000000007
2015-04-01,0.0030590756406980724,0.015079820956685586,0.01739422951339309,-0.07407407407407407
2015-04-02,-0.00021457096804322617,0.013303920094924093,0.00591808298806229,0.0
2015-04-06,0.011695465633390967,0.010284407894961989,0.005229596424735972,0.040000000000000036
2015-04-07,-0.002363561638630385,-0.007147487549042375,-0.003901772196448494,-0.07692307692307687
2015-04-08,-0.005938149423443617,0.017015633170484712,-0.010119112126652507,-0.04166666666666663
2015-04-09,-0.0043236071375498675,0.023166036378852173,0.008738631204002312,0.04347826086956519
2015-04-10,0.04802683728100776,0.006708593188240686,0.001961408957175559,-0.04166666666666663
2015-04-13,0.0010394424456254825,0.01082895717708543,0.0017944698498282285,-0.04347826086956519
2015-04-14,-0.008599892021701305,-0.004944435405853875,-0.005536557563914579,-0.09090909090909094
2015-04-15,-0.0003688131723117438,0.0093167106053329,0.04372035369248395,0.0
2015-04-16,0.00582941579088847,0.009025567899591858,-0.013335471812504718,0.0
2015-04-17,0.0035214203539828404,-0.02419186007868579,-0.015105740421461955,-0.050000000000000044
2015-04-20,0.004357015787288088,0.0,0.005004859622293578,0.05263157894736836
2015-04-21,0.008137695335716844,0.009375122932726798,0.013815277108433666,-0.050000000000000044
2015-04-22,-0.07406289857151005,0.011764664754699616,0.012359340637627447,0.05263157894736836
2015-04-23,-0.00878000744756191,0.01897181904420009,0.013460651329795681,0.0
2015-04-24,0.002989339319924733,-0.02882882906533235,-0.020386100386100336,0.0
2015-04-27,0.009803921568627416,-0.0037105470130156526,-0.00804039098218512,-0.050000000000000044
2015-04-28,-0.00647764349514568,0.009517853006057564,0.010330610627165004,0.05263157894736836
2015-04-29,-0.014869148108484387,-0.015167072039588558,-0.02564104137171619,0.0
2015-04-30,-0.01385557144922167,-0.021852228023688247,-0.03664838612606369,0.0
2015-05-01,0.020375273521530346,0.010425555312983725,-0.03904806566274721,0.30000000000000004
2015-05-04,-0.0006782223974762802,-0.0014740996996600586,-0.009766323683292777,-0.15384615384615385
2015-05-05,-0.012469062475680026,-0.015605146714708806,0.0005283902875730107,0.0
2015-05-06,0.002493322426177391,-0.025921049123298845,-0.02024293222596496,0.045454545454545414
2015-05-07,0.0025349984068046005,0.0028588952021764147,0.011857707509881577,-0.04347826086956519
2015-05-08,0.007951400948347898,0.03157904498812969,0.0008877663352273579,0.0
2015-05-11,0.00291877185883771,0.0038265014267002684,0.00017743480889542695,-0.045454545454545414
2015-05-12,-0.00018876933504663462,-0.003811915128024368,-0.005853174780894421,-0.04761904761904767
2015-05-13,-0.00036186138673954815,0.015093451976876393,0.012845691576194307,-0.09999999999999998
2015-05-14,-0.0012434332167977624,0.008586405306038936,-0.0036991192531267147,-0.11111111111111116
2015-05-15,-0.0034041477964472655,0.005813869193547427,0.0028288542639878234,-0.0625
2015-05-18,0.005898415531242929,-0.005161009170472797,-0.009520468802530546,-0.11333333333333329
2015-05-19,0.001021889678549659,-0.013903204097891475,-0.016019953720185165,0.08270676691729317
2015-05-20,-0.013364758539458177,-0.07786194200307484,-0.006512319220555618,-0.11111111111111116
2015-05-21,0.008149743858234526,0.026928293724048702,0.01766207274807252,-0.0234375
2015-05-22,-0.010925829171225643,-0.01622223866451611,-0.014671658877646432,-0.06000000000000005
2015-05-26,-0.006832304747996898,-0.0079060278213825,-0.07281639731251133,-0.03829787234042559
2015-05-27,-0.015526509931875765,-0.005236769897231319,0.004308617228581557,-0.008849557522123908
2015-05-28,0.027624462040816367,-0.025177306871414395,-0.010335394117304775,0.0714285714285714
2015-05-29,-0.022083765014495826,-0.002348008073771113,-0.020492630541871892,-0.008333333333333304
2015-06-01,-0.0010072718674528636,-0.014356288532001993,0.0038222290046716623,0.050420168067226934
2015-06-02,-0.007041822785812779,-0.0009551257370874477,0.021042063284887336,-0.020000000000000018
2015-06-03,0.0005241135272473496,-0.0021510744089501266,-0.0023552305720269118,-0.008163265306122436
2015-06-04,0.0011131169004290342,-0.009820379185683126,-0.022821246396960593,0.0
2015-06-05,0.0036463217202866716,0.012336674863591135,0.03281661094490085,0.008230452674897082
2015-06-08,-0.009253817385216356,-0.01959382831433154,-0.028265127256630218,0.01632653061224487
2015-06-09,-0.0038315086153349887,-0.02388485727618772,-0.013640923315583642,-0.004016064257028162
2015-06-10,0.004754131142129969,0.023220829165887524,0.022778178677168137,0.10080645161290325
2015-06-11,-0.004616619972206193,0.037823391556381925,0.002783833708812189,0.271062271062271
2015-06-12,0.0064371721132896464,-0.004467394028115468,0.0009914733293674427,-0.10086455331412103
2015-06-15,-0.00916758545710461,0.004015066739828876,0.059429477020602306,-0.009615384615384581
2015-06-16,-0.005875809953967859,-0.001411353456218456,-0.024869072550486093,-0.055016181229773475
2015-06-17,0.010356018866804373,0.0011778888349200933,-0.00747850402767003,0.06849315068493156
2015-06-18,-0.001054668399452785,0.006352802764347798,0.004250425202875663,-0.02564102564102566
2015-06-19,0.015028020157809241,-0.0016365737336562214,-0.01827627933820697,0.019736842105263053
2015-06-22,0.0064032796684700966,-0.002341959510343883,0.0015677444947628238,0.022580645161290214
2015-06-23,-0.006217159467097222,0.005633871532851442,0.007434963658091043,0.03785488958990535
2015-06-24,-0.007913543727778638,-0.00630258788484106,-0.0025247814129042423,0.1063829787234043
2015-06-25,-0.005159490689032098,-0.009161290842587322,-0.007593457796077452,0.19780219780219777
2015-06-26,0.0034245727269208714,-0.024893327486068872,-0.02001177123775222,-0.27522935779816515
2015-06-29,-0.015439952844027549,-0.05081450089708994,-0.04224226141657128,-0.15822784810126578
2015-06-30,0.008232650777088235,0.004610704663102538,-0.017976588628762724,-0.16165413533834583
2015-07-01,0.002611641557904054,-0.00968903965402923,-0.02000849297573437,-0.15695067264573992
2015-07-02,0.004929341981131152,-0.007466527735853767,-0.018896676392339717,0.06382978723404253
2015-07-06,-0.003920885569659971,-0.05654997462756439,-0.021695794628992404,-0.16000000000000003
2015-07-07,0.02205315706458455,-0.007423539995722206,0.021045485880187398,-0.023809523809523836
2015-07-08,-0.012424297448834554,-0.0673131542373635,-0.04100175179525156,-0.13414634146341464
2015-07-09,0.02334991851252033,0.04633210898508233,0.008782112318003188,0.028169014084507005
2015-07-10,0.019548457375802464,0.03576507413292407,0.008705543701922336,0.07534246575342474
2015-07-13,0.029057610794124944,0.024116147478702832,0.04496931739653243,0.03821656050955413
2015-07-14,-0.00386014893617026,0.013112033345472396,-0.004346816098535822,-0.07361963190184051
2015-07-15,0.008741921410425624,-0.02113040151038781,-0.028814646827883816,-0.019867549668874163
2015-07-16,-0.004128888809180498,0.01214239384029936,0.006068689320355647,0.006756756756756799
2015-07-17,0.005300230664573302,-0.0007997855430447176,-0.018096448529778764,0.006711409395973256
2015-07-20,0.024246525733124358,0.004802495961427677,-0.015244641291362049,-0.053333333333333344
2015-07-21,-0.00727137610619466,-0.015931884806074437,0.004621095300857192,0.04929577464788726
2015-07-22,0.07837223387076286,-0.011872659840835631,-0.0225390984360625,0.033557046979865834
2015-07-23,0.00016532335681374022,-0.020207575537936284,0.005647105882352843,-0.025974025974025983
2015-07-24,0.003925911221517531,-0.01142700237274008,0.005381352111307969,0.046666666666666634
2015-07-27,0.0036361970938076915,-0.025091569342005404,-0.01629045808027796,0.02547770700636942
2015-07-28,-0.0009022927351460819,0.01995373160405589,0.026259782351549577,0.024844720496894457
2015-07-29,0.010454519413255703,0.027502105072243488,0.049792529972509714,0.0
2015-07-30,0.007773340554354968,-0.0052427774991329334,-0.005050504939602352,0.0060606060606061
2015-07-31,-0.0025935189610098996,-0.02024967227036245,-0.022290928662747067,0.04216867469879526
2015-08-03,0.0010913032642525522,-0.031143852193138755,-0.013769752003831903,0.07514450867052025
2015-08-04,0.00679647010863782,-0.008474542173610766,0.01853973491736638,0.13978494623655924
2015-08-05,0.012939609740312719,0.04892423386634204,0.16674152808988763,-0.04245283018867929
2015-08-06,-0.010781693369183554,-0.04720426028591962,-0.013867431196742275,0.029556650246305383
2015-08-07,-0.0006403161891243014,-0.01828367478329551,0.017187519195556167,-0.052631578947368474
2015-08-10,-0.006514316841856549,0.0261339663866893,0.026881680995327173,-0.101010101010101
2015-08-11,0.001907963854508754,-0.04039822394694115,-0.03814511967090495,-0.2078651685393258
2015-08-12,0.00042915941794818835,0.00976201370526164,0.008553693789923988,-0.007092198581560294
